Customer_ID,Customer_Name,Segment,Age_Group,Gender,City,State,Country,Signup_Date,Loyalty_Points
1753,Customer_1753,Consumer,36-50,Male,Mumbai,MH,India,2023-02-06,5259
1754,Customer_1754,Corporate,50+,Female,Chennai,DL,India,2024-07-17,9660
1755,Customer_1755,Home Office,50+,Female,Chennai,KA,India,2023-03-30,552
1756,Customer_1756,Consumer,26-35,Male,Bangalore,KA,India,2021-03-19,3491
1757,Customer_1757,Corporate,26-35,Female,Delhi,TN,India,2021-01-10,789
1758,Customer_1758,Home Office,18-25,Female,Bangalore,DL,India,2024-09-21,1173
1759,Customer_1759,Home Office,36-50,Female,Kolkata,WB,India,2022-09-28,552
1760,Customer_1760,Consumer,50+,Female,Chennai,DL,India,2024-04-24,3422
1761,Customer_1761,Consumer,26-35,Female,Delhi,MH,India,2024-02-19,4211
1762,Customer_1762,Consumer,18-25,Female,Chennai,KA,India,2022-08-15,8823
1763,Customer_1763,Corporate,50+,Female,Chennai,KA,India,2022-12-19,269
1764,Customer_1764,Consumer,26-35,Female,Bangalore,DL,India,2022-07-19,860
1765,Customer_1765,Home Office,50+,Male,Delhi,DL,India,2024-07-21,290
1766,Customer_1766,Home Office,18-25,Male,Delhi,DL,India,2022-02-14,9649
1767,Customer_1767,Consumer,18-25,Female,Chennai,MH,India,2021-12-24,5870
1768,Customer_1768,Consumer,50+,Female,Delhi,MH,India,2021-04-08,629
1769,Customer_1769,Home Office,36-50,Male,Delhi,WB,India,2023-10-04,7007
1770,Customer_1770,Corporate,50+,Female,Bangalore,DL,India,2021-08-29,5943
1771,Customer_1771,Consumer,26-35,Male,Mumbai,WB,India,2022-07-11,474
1772,Customer_1772,Consumer,36-50,Male,Kolkata,TN,India,2022-12-12,4632
1773,Customer_1773,Home Office,26-35,Male,Mumbai,MH,India,2024-02-12,4080
1774,Customer_1774,Consumer,50+,Female,Delhi,KA,India,2024-06-18,1760
1775,Customer_1775,Corporate,36-50,Female,Chennai,TN,India,2021-06-05,4708
1776,Customer_1776,Home Office,26-35,Female,Kolkata,KA,India,2021-12-18,6920
1777,Customer_1777,Consumer,50+,Male,Kolkata,TN,India,2021-02-13,3398
1778,Customer_1778,Home Office,50+,Male,Chennai,WB,India,2022-08-15,3561
1779,Customer_1779,Consumer,36-50,Male,Kolkata,WB,India,2024-08-28,3844
1780,Customer_1780,Consumer,50+,Female,Chennai,MH,India,2021-05-18,3804
1781,Customer_1781,Consumer,18-25,Male,Kolkata,KA,India,2022-03-12,9816
1782,Customer_1782,Corporate,26-35,Male,Mumbai,TN,India,2023-01-24,1508
1783,Customer_1783,Corporate,26-35,Female,Kolkata,DL,India,2021-05-23,4110
1784,Customer_1784,Home Office,50+,Male,Bangalore,DL,India,2023-10-21,4853
1785,Customer_1785,Consumer,50+,Male,Chennai,MH,India,2024-08-15,6831
1786,Customer_1786,Consumer,18-25,Female,Kolkata,KA,India,2021-09-19,8195
1787,Customer_1787,Corporate,36-50,Female,Chennai,DL,India,2022-05-27,3447
1788,Customer_1788,Consumer,50+,Male,Bangalore,MH,India,2022-11-04,5584
1789,Customer_1789,Corporate,50+,Female,Kolkata,MH,India,2021-03-03,3791
1790,Customer_1790,Consumer,50+,Male,Kolkata,KA,India,2024-12-17,5081
1791,Customer_1791,Home Office,50+,Female,Bangalore,DL,India,2024-11-20,9352
1792,Customer_1792,Consumer,26-35,Male,Bangalore,DL,India,2021-01-31,833
1793,Customer_1793,Consumer,50+,Female,Bangalore,DL,India,2024-09-15,5335
1794,Customer_1794,Corporate,26-35,Male,Chennai,WB,India,2023-08-07,5487
1795,Customer_1795,Consumer,50+,Female,Bangalore,DL,India,2023-03-13,6260
1796,Customer_1796,Consumer,36-50,Female,Chennai,TN,India,2024-04-07,9394
1797,Customer_1797,Corporate,18-25,Female,Mumbai,WB,India,2021-09-23,2175
1798,Customer_1798,Home Office,36-50,Female,Kolkata,WB,India,2021-11-04,9573
1799,Customer_1799,Home Office,50+,Female,Kolkata,WB,India,2022-04-04,4173
1800,Customer_1800,Corporate,50+,Female,Delhi,WB,India,2024-04-23,2788
1801,Customer_1801,Corporate,50+,Female,Mumbai,MH,India,2021-11-30,7460
1802,Customer_1802,Corporate,36-50,Male,Bangalore,TN,India,2022-05-30,8533
1803,Customer_1803,Corporate,50+,Male,Bangalore,KA,India,2022-03-17,9553
1804,Customer_1804,Corporate,36-50,Female,Mumbai,DL,India,2022-11-04,6721
1805,Customer_1805,Home Office,26-35,Female,Bangalore,WB,India,2022-01-26,4191
1806,Customer_1806,Home Office,18-25,Male,Delhi,KA,India,2023-07-24,7312
1807,Customer_1807,Corporate,18-25,Male,Chennai,MH,India,2022-07-14,8187
1808,Customer_1808,Consumer,36-50,Female,Kolkata,KA,India,2021-09-11,4616
1809,Customer_1809,Corporate,26-35,Male,Mumbai,WB,India,2024-09-20,995
1810,Customer_1810,Consumer,36-50,Male,Kolkata,TN,India,2024-11-24,356
1811,Customer_1811,Corporate,26-35,Female,Chennai,KA,India,2024-04-04,8377
1812,Customer_1812,Corporate,50+,Female,Mumbai,WB,India,2024-07-07,1693
1813,Customer_1813,Home Office,26-35,Female,Chennai,WB,India,2023-10-25,2590
1814,Customer_1814,Consumer,26-35,Male,Bangalore,DL,India,2021-04-29,9534
1815,Customer_1815,Consumer,26-35,Female,Bangalore,DL,India,2023-09-23,7921
1816,Customer_1816,Home Office,18-25,Female,Bangalore,TN,India,2022-04-15,1691
1817,Customer_1817,Home Office,26-35,Male,Chennai,DL,India,2023-02-24,9274
1818,Customer_1818,Home Office,50+,Female,Chennai,TN,India,2023-12-30,2057
1819,Customer_1819,Home Office,50+,Male,Chennai,MH,India,2022-11-25,2904
1820,Customer_1820,Consumer,50+,Male,Kolkata,MH,India,2023-05-15,4451
1821,Customer_1821,Consumer,26-35,Male,Chennai,DL,India,2023-02-15,6937
1822,Customer_1822,Corporate,36-50,Male,Bangalore,MH,India,2024-10-25,2380
1823,Customer_1823,Corporate,36-50,Male,Delhi,KA,India,2021-06-30,8208
1824,Customer_1824,Home Office,50+,Male,Chennai,KA,India,2023-10-26,8515
1825,Customer_1825,Home Office,18-25,Female,Delhi,KA,India,2024-05-05,2070
1826,Customer_1826,Home Office,36-50,Female,Bangalore,MH,India,2021-02-16,930
1827,Customer_1827,Corporate,26-35,Female,Chennai,KA,India,2022-09-26,1444
1828,Customer_1828,Corporate,36-50,Male,Kolkata,TN,India,2024-03-09,8594
1829,Customer_1829,Corporate,50+,Female,Kolkata,WB,India,2024-12-21,3402
1830,Customer_1830,Corporate,18-25,Male,Delhi,DL,India,2022-08-12,4552
1831,Customer_1831,Corporate,36-50,Female,Kolkata,TN,India,2021-11-06,9698
1832,Customer_1832,Corporate,36-50,Male,Kolkata,KA,India,2021-10-01,1521
1833,Customer_1833,Corporate,50+,Female,Kolkata,WB,India,2023-04-20,3098
1834,Customer_1834,Home Office,18-25,Male,Bangalore,DL,India,2024-11-14,8120
1835,Customer_1835,Home Office,18-25,Female,Kolkata,TN,India,2022-04-04,7355
1836,Customer_1836,Home Office,50+,Male,Mumbai,DL,India,2023-01-03,2187
1837,Customer_1837,Home Office,26-35,Female,Chennai,MH,India,2021-12-27,2568
1838,Customer_1838,Corporate,36-50,Male,Kolkata,KA,India,2023-10-15,8283
1839,Customer_1839,Consumer,26-35,Female,Kolkata,TN,India,2023-12-29,4947
1840,Customer_1840,Corporate,36-50,Female,Kolkata,TN,India,2022-10-24,4940
1841,Customer_1841,Consumer,36-50,Female,Mumbai,WB,India,2022-11-30,4762
1842,Customer_1842,Home Office,26-35,Male,Kolkata,WB,India,2024-12-25,1753
1843,Customer_1843,Corporate,50+,Male,Kolkata,WB,India,2023-06-04,5054
1844,Customer_1844,Home Office,50+,Male,Chennai,DL,India,2023-01-28,4892
1845,Customer_1845,Corporate,36-50,Male,Mumbai,KA,India,2023-11-22,5781
1846,Customer_1846,Home Office,50+,Male,Mumbai,DL,India,2022-09-13,87
1847,Customer_1847,Consumer,36-50,Female,Kolkata,KA,India,2021-07-01,1641
1848,Customer_1848,Consumer,50+,Male,Mumbai,TN,India,2022-11-17,2962
1849,Customer_1849,Consumer,36-50,Female,Delhi,DL,India,2022-11-12,5413
1850,Customer_1850,Corporate,50+,Female,Mumbai,DL,India,2021-09-05,7420
1851,Customer_1851,Consumer,18-25,Male,Mumbai,DL,India,2022-09-12,8742
1852,Customer_1852,Corporate,26-35,Female,Mumbai,MH,India,2024-08-13,6910
1853,Customer_1853,Consumer,18-25,Male,Bangalore,KA,India,2021-01-30,5173
1854,Customer_1854,Consumer,26-35,Male,Bangalore,KA,India,2024-08-18,5229
1855,Customer_1855,Corporate,26-35,Male,Bangalore,DL,India,2023-05-23,8815
1856,Customer_1856,Corporate,36-50,Female,Mumbai,MH,India,2023-08-06,3757
1857,Customer_1857,Consumer,26-35,Male,Delhi,DL,India,2024-10-07,4796
1858,Customer_1858,Corporate,18-25,Male,Mumbai,KA,India,2023-09-12,3292
1859,Customer_1859,Consumer,18-25,Male,Kolkata,TN,India,2021-11-13,3832
1860,Customer_1860,Corporate,50+,Female,Delhi,MH,India,2023-01-07,2611
1861,Customer_1861,Home Office,18-25,Male,Bangalore,MH,India,2024-11-21,8353
1862,Customer_1862,Home Office,50+,Female,Chennai,DL,India,2024-01-18,8228
1863,Customer_1863,Home Office,26-35,Female,Delhi,TN,India,2024-06-11,9037
1864,Customer_1864,Home Office,18-25,Male,Bangalore,KA,India,2021-06-17,6766
1865,Customer_1865,Home Office,26-35,Female,Delhi,WB,India,2023-01-13,7537
1866,Customer_1866,Consumer,18-25,Female,Delhi,KA,India,2021-05-06,5296
1867,Customer_1867,Home Office,18-25,Male,Mumbai,KA,India,2022-07-27,3346
1868,Customer_1868,Home Office,50+,Male,Kolkata,TN,India,2021-04-30,4054
1869,Customer_1869,Home Office,26-35,Male,Chennai,MH,India,2024-12-22,4200
1870,Customer_1870,Home Office,18-25,Female,Bangalore,KA,India,2023-10-06,8527
1871,Customer_1871,Corporate,36-50,Male,Delhi,MH,India,2024-04-28,1560
1872,Customer_1872,Consumer,26-35,Female,Chennai,TN,India,2024-12-22,7522
1873,Customer_1873,Home Office,26-35,Female,Delhi,TN,India,2022-07-14,4164
1874,Customer_1874,Home Office,26-35,Female,Kolkata,DL,India,2024-05-10,6720
1875,Customer_1875,Home Office,50+,Female,Chennai,WB,India,2023-12-19,8853
1876,Customer_1876,Consumer,36-50,Female,Bangalore,TN,India,2022-11-28,5439
1877,Customer_1877,Corporate,26-35,Male,Delhi,TN,India,2021-08-11,4852
1878,Customer_1878,Consumer,18-25,Male,Kolkata,MH,India,2023-11-01,6595
1879,Customer_1879,Corporate,18-25,Female,Chennai,TN,India,2023-03-04,6713
1880,Customer_1880,Home Office,50+,Female,Delhi,KA,India,2023-03-25,3183
1881,Customer_1881,Home Office,18-25,Male,Delhi,DL,India,2021-11-06,9677
1882,Customer_1882,Consumer,26-35,Male,Bangalore,DL,India,2023-10-09,8032
1883,Customer_1883,Consumer,18-25,Female,Kolkata,KA,India,2023-01-19,2409
1884,Customer_1884,Corporate,26-35,Female,Mumbai,TN,India,2023-11-24,4298
1885,Customer_1885,Corporate,18-25,Male,Delhi,WB,India,2023-10-16,2534
1886,Customer_1886,Consumer,36-50,Male,Chennai,TN,India,2024-09-25,5599
1887,Customer_1887,Corporate,50+,Female,Bangalore,DL,India,2022-04-26,3
1888,Customer_1888,Consumer,50+,Male,Bangalore,WB,India,2022-07-28,26
1889,Customer_1889,Corporate,36-50,Male,Delhi,MH,India,2023-04-05,5161
1890,Customer_1890,Consumer,36-50,Female,Delhi,MH,India,2024-01-22,964
1891,Customer_1891,Consumer,50+,Female,Delhi,TN,India,2022-09-20,6207
1892,Customer_1892,Consumer,36-50,Female,Mumbai,TN,India,2024-03-02,3096
1893,Customer_1893,Corporate,26-35,Male,Delhi,WB,India,2023-04-24,71
1894,Customer_1894,Corporate,18-25,Female,Kolkata,WB,India,2023-09-16,5601
1895,Customer_1895,Corporate,50+,Male,Chennai,TN,India,2022-02-23,2947
1896,Customer_1896,Consumer,36-50,Female,Delhi,DL,India,2021-01-30,6238
1897,Customer_1897,Corporate,26-35,Female,Mumbai,MH,India,2021-10-25,4490
1898,Customer_1898,Corporate,50+,Male,Chennai,WB,India,2023-12-21,2411
1899,Customer_1899,Consumer,36-50,Male,Bangalore,DL,India,2022-04-03,8308
1900,Customer_1900,Home Office,50+,Female,Delhi,TN,India,2021-10-31,2924
1901,Customer_1901,Consumer,36-50,Female,Chennai,KA,India,2023-08-16,2837
1902,Customer_1902,Corporate,50+,Male,Bangalore,WB,India,2021-12-06,576
1903,Customer_1903,Consumer,26-35,Female,Mumbai,KA,India,2022-03-24,8963
1904,Customer_1904,Home Office,26-35,Male,Kolkata,DL,India,2024-08-18,7907
1905,Customer_1905,Consumer,18-25,Male,Delhi,MH,India,2023-05-31,8391
1906,Customer_1906,Corporate,50+,Female,Kolkata,DL,India,2022-06-24,1755
1907,Customer_1907,Home Office,18-25,Male,Mumbai,MH,India,2022-04-30,8371
1908,Customer_1908,Corporate,50+,Male,Chennai,DL,India,2021-03-18,2405
1909,Customer_1909,Home Office,36-50,Male,Chennai,WB,India,2022-05-30,6883
1910,Customer_1910,Home Office,36-50,Female,Mumbai,WB,India,2023-08-02,8163
1911,Customer_1911,Consumer,18-25,Male,Mumbai,KA,India,2022-10-21,6139
1912,Customer_1912,Consumer,50+,Female,Delhi,DL,India,2021-04-02,2988
1913,Customer_1913,Corporate,18-25,Female,Bangalore,DL,India,2022-04-11,5784
1914,Customer_1914,Consumer,26-35,Female,Kolkata,KA,India,2022-04-11,9794
1915,Customer_1915,Consumer,18-25,Male,Kolkata,TN,India,2023-11-30,1119
1916,Customer_1916,Home Office,18-25,Male,Chennai,DL,India,2022-11-21,2214
1917,Customer_1917,Consumer,36-50,Female,Chennai,DL,India,2024-09-14,8000
1918,Customer_1918,Home Office,18-25,Female,Delhi,DL,India,2024-08-01,8065
1919,Customer_1919,Home Office,50+,Male,Mumbai,TN,India,2023-08-05,2901
1920,Customer_1920,Home Office,36-50,Female,Kolkata,WB,India,2022-07-08,1085
1921,Customer_1921,Corporate,18-25,Female,Delhi,KA,India,2023-12-26,173
1922,Customer_1922,Corporate,26-35,Male,Chennai,TN,India,2021-04-19,3532
1923,Customer_1923,Corporate,18-25,Female,Chennai,MH,India,2024-12-09,1238
1924,Customer_1924,Home Office,18-25,Male,Kolkata,MH,India,2021-04-02,4834
1925,Customer_1925,Corporate,18-25,Male,Chennai,TN,India,2023-09-30,3813
1926,Customer_1926,Corporate,36-50,Female,Chennai,TN,India,2022-01-03,7084
1927,Customer_1927,Consumer,50+,Male,Bangalore,WB,India,2023-03-31,8012
1928,Customer_1928,Corporate,26-35,Male,Mumbai,MH,India,2022-02-27,1973
1929,Customer_1929,Corporate,18-25,Male,Chennai,KA,India,2022-07-26,3782
1930,Customer_1930,Home Office,50+,Female,Bangalore,DL,India,2023-05-12,2244
1931,Customer_1931,Home Office,50+,Female,Delhi,DL,India,2024-06-17,9849
1932,Customer_1932,Home Office,36-50,Female,Chennai,WB,India,2022-03-11,8604
1933,Customer_1933,Home Office,26-35,Male,Delhi,WB,India,2021-07-31,7221
1934,Customer_1934,Home Office,36-50,Male,Chennai,MH,India,2024-11-24,7814
1935,Customer_1935,Home Office,50+,Female,Kolkata,KA,India,2022-06-10,1382
1936,Customer_1936,Corporate,50+,Female,Bangalore,KA,India,2022-04-13,1123
1937,Customer_1937,Home Office,50+,Male,Bangalore,TN,India,2024-04-08,5181
1938,Customer_1938,Home Office,36-50,Female,Kolkata,WB,India,2023-03-03,4012
1939,Customer_1939,Consumer,26-35,Female,Mumbai,DL,India,2023-05-25,2243
1940,Customer_1940,Corporate,18-25,Female,Bangalore,DL,India,2021-07-29,2589
1941,Customer_1941,Corporate,36-50,Female,Delhi,MH,India,2021-09-13,9970
1942,Customer_1942,Corporate,50+,Female,Bangalore,DL,India,2021-03-14,1129
1943,Customer_1943,Home Office,36-50,Male,Mumbai,KA,India,2021-05-27,8836
1944,Customer_1944,Home Office,50+,Female,Delhi,KA,India,2024-09-25,9749
1945,Customer_1945,Home Office,18-25,Female,Delhi,WB,India,2021-11-13,6299
1946,Customer_1946,Consumer,18-25,Male,Kolkata,MH,India,2022-08-29,4501
1947,Customer_1947,Home Office,26-35,Male,Chennai,DL,India,2022-07-29,7039
1948,Customer_1948,Consumer,50+,Male,Kolkata,WB,India,2024-03-23,2773
1949,Customer_1949,Corporate,26-35,Male,Chennai,TN,India,2024-07-02,2785
1950,Customer_1950,Home Office,26-35,Female,Kolkata,TN,India,2024-10-06,6940
1951,Customer_1951,Consumer,18-25,Female,Chennai,DL,India,2022-07-01,1706
1952,Customer_1952,Consumer,36-50,Female,Bangalore,DL,India,2023-04-15,2601
1953,Customer_1953,Home Office,36-50,Female,Delhi,DL,India,2021-11-08,8566
1954,Customer_1954,Corporate,26-35,Male,Chennai,KA,India,2023-03-19,1612
1955,Customer_1955,Corporate,18-25,Male,Bangalore,DL,India,2023-02-04,454
1956,Customer_1956,Corporate,50+,Female,Mumbai,TN,India,2021-05-14,4297
1957,Customer_1957,Consumer,36-50,Female,Kolkata,DL,India,2023-08-06,1475
1958,Customer_1958,Consumer,26-35,Female,Mumbai,MH,India,2024-02-27,9045
1959,Customer_1959,Consumer,36-50,Female,Bangalore,TN,India,2022-03-12,8915
1960,Customer_1960,Consumer,36-50,Male,Mumbai,MH,India,2024-07-27,1391
1961,Customer_1961,Corporate,50+,Female,Mumbai,TN,India,2021-12-24,8453
1962,Customer_1962,Home Office,18-25,Male,Bangalore,WB,India,2023-07-19,8008
1963,Customer_1963,Consumer,50+,Male,Delhi,TN,India,2023-06-02,8734
1964,Customer_1964,Consumer,18-25,Male,Chennai,TN,India,2021-09-09,8742
1965,Customer_1965,Corporate,36-50,Male,Kolkata,MH,India,2021-05-15,5425
1966,Customer_1966,Home Office,26-35,Female,Chennai,MH,India,2022-06-07,637
1967,Customer_1967,Home Office,50+,Female,Kolkata,TN,India,2023-03-15,8356
1968,Customer_1968,Corporate,18-25,Female,Chennai,TN,India,2022-10-22,2805
1969,Customer_1969,Corporate,36-50,Female,Mumbai,KA,India,2021-11-15,8812
1970,Customer_1970,Home Office,18-25,Male,Delhi,WB,India,2021-03-21,1223
1971,Customer_1971,Consumer,18-25,Male,Mumbai,WB,India,2024-04-29,3342
1972,Customer_1972,Home Office,18-25,Male,Delhi,DL,India,2024-09-29,8242
1973,Customer_1973,Corporate,36-50,Female,Bangalore,TN,India,2023-11-20,488
1974,Customer_1974,Consumer,26-35,Male,Kolkata,TN,India,2022-02-18,5142
1975,Customer_1975,Consumer,26-35,Male,Kolkata,TN,India,2022-01-03,8856
1976,Customer_1976,Corporate,26-35,Male,Bangalore,TN,India,2023-10-04,1246
1977,Customer_1977,Corporate,18-25,Male,Chennai,WB,India,2023-09-20,6061
1978,Customer_1978,Corporate,36-50,Female,Bangalore,MH,India,2022-08-19,2710
1979,Customer_1979,Home Office,18-25,Male,Bangalore,KA,India,2023-10-15,4361
1980,Customer_1980,Home Office,26-35,Male,Delhi,MH,India,2022-12-02,3952
1981,Customer_1981,Consumer,26-35,Female,Bangalore,MH,India,2023-11-11,880
1982,Customer_1982,Corporate,36-50,Female,Kolkata,WB,India,2022-07-03,434
1983,Customer_1983,Consumer,18-25,Female,Mumbai,KA,India,2021-09-03,6124
1984,Customer_1984,Consumer,50+,Male,Delhi,TN,India,2021-10-10,8104
1985,Customer_1985,Consumer,50+,Male,Delhi,WB,India,2022-09-06,5184
1986,Customer_1986,Consumer,26-35,Male,Chennai,WB,India,2023-07-20,1984
1987,Customer_1987,Corporate,36-50,Male,Mumbai,KA,India,2023-03-17,9984
1988,Customer_1988,Consumer,18-25,Female,Delhi,DL,India,2021-08-20,2798
1989,Customer_1989,Corporate,18-25,Male,Bangalore,WB,India,2021-11-12,7603
1990,Customer_1990,Corporate,26-35,Male,Delhi,MH,India,2023-04-18,1493
1991,Customer_1991,Home Office,26-35,Female,Delhi,MH,India,2024-09-21,2679
1992,Customer_1992,Corporate,18-25,Female,Delhi,TN,India,2022-02-15,1625
1993,Customer_1993,Home Office,18-25,Female,Chennai,WB,India,2021-09-02,3017
1994,Customer_1994,Corporate,26-35,Male,Delhi,TN,India,2022-01-22,1847
1995,Customer_1995,Corporate,18-25,Male,Delhi,WB,India,2022-11-20,3246
1996,Customer_1996,Corporate,50+,Male,Chennai,KA,India,2021-12-24,9730
1997,Customer_1997,Home Office,26-35,Male,Mumbai,WB,India,2023-10-19,1316
1998,Customer_1998,Home Office,18-25,Male,Kolkata,DL,India,2022-09-06,9911
1999,Customer_1999,Consumer,26-35,Female,Chennai,MH,India,2023-03-09,1950
2000,Customer_2000,Home Office,36-50,Female,Chennai,KA,India,2021-01-22,223
2001,Customer_2001,Home Office,26-35,Male,Delhi,MH,India,2021-01-19,2026
2002,Customer_2002,Home Office,26-35,Male,Delhi,TN,India,2024-08-03,1547
2003,Customer_2003,Home Office,36-50,Male,Kolkata,KA,India,2021-10-03,3778
2004,Customer_2004,Consumer,50+,Male,Delhi,DL,India,2022-10-21,6511
2005,Customer_2005,Home Office,18-25,Male,Bangalore,MH,India,2023-06-17,5785
2006,Customer_2006,Corporate,36-50,Female,Delhi,WB,India,2022-07-06,7757
2007,Customer_2007,Corporate,26-35,Female,Delhi,WB,India,2022-11-10,3723
2008,Customer_2008,Home Office,18-25,Female,Bangalore,WB,India,2022-08-26,1523
2009,Customer_2009,Home Office,36-50,Male,Kolkata,KA,India,2024-01-01,1972
2010,Customer_2010,Corporate,18-25,Male,Bangalore,DL,India,2021-12-31,4604
2011,Customer_2011,Corporate,18-25,Female,Chennai,DL,India,2023-03-06,616
2012,Customer_2012,Consumer,36-50,Female,Bangalore,DL,India,2024-09-20,4515
2013,Customer_2013,Corporate,18-25,Male,Mumbai,MH,India,2022-10-14,5191
2014,Customer_2014,Corporate,50+,Female,Chennai,KA,India,2022-08-13,5774
2015,Customer_2015,Home Office,36-50,Female,Delhi,WB,India,2021-07-18,2621
2016,Customer_2016,Corporate,50+,Male,Chennai,MH,India,2021-01-17,2093
2017,Customer_2017,Consumer,26-35,Female,Kolkata,DL,India,2021-08-06,9956
2018,Customer_2018,Corporate,18-25,Female,Kolkata,WB,India,2023-01-11,3176
2019,Customer_2019,Home Office,26-35,Female,Bangalore,KA,India,2022-10-12,9324
2020,Customer_2020,Home Office,26-35,Male,Chennai,TN,India,2021-05-27,7484
2021,Customer_2021,Corporate,18-25,Female,Delhi,DL,India,2024-05-18,3570
2022,Customer_2022,Home Office,36-50,Female,Kolkata,DL,India,2022-11-01,1066
2023,Customer_2023,Consumer,18-25,Female,Delhi,DL,India,2024-12-08,2146
2024,Customer_2024,Consumer,26-35,Male,Mumbai,DL,India,2022-10-27,705
2025,Customer_2025,Corporate,26-35,Male,Kolkata,WB,India,2023-05-06,2358
2026,Customer_2026,Corporate,36-50,Female,Bangalore,KA,India,2021-11-26,3534
2027,Customer_2027,Corporate,18-25,Male,Mumbai,MH,India,2023-06-14,3812
2028,Customer_2028,Home Office,26-35,Female,Chennai,WB,India,2024-10-07,3768
2029,Customer_2029,Consumer,50+,Male,Delhi,KA,India,2024-04-01,5978
2030,Customer_2030,Consumer,26-35,Male,Kolkata,MH,India,2021-04-11,2319
2031,Customer_2031,Home Office,26-35,Female,Mumbai,DL,India,2021-11-23,8163
2032,Customer_2032,Consumer,36-50,Female,Mumbai,KA,India,2021-11-23,5221
2033,Customer_2033,Corporate,50+,Female,Kolkata,DL,India,2024-03-24,209
2034,Customer_2034,Corporate,26-35,Male,Chennai,KA,India,2021-01-10,4834
2035,Customer_2035,Corporate,26-35,Female,Chennai,TN,India,2021-12-19,2807
2036,Customer_2036,Consumer,50+,Male,Bangalore,DL,India,2021-07-02,3962
2037,Customer_2037,Corporate,18-25,Male,Chennai,DL,India,2022-03-31,2390
2038,Customer_2038,Home Office,18-25,Female,Bangalore,DL,India,2021-01-06,5519
2039,Customer_2039,Home Office,26-35,Male,Mumbai,WB,India,2024-09-18,4794
2040,Customer_2040,Consumer,26-35,Female,Kolkata,MH,India,2024-09-18,2444
2041,Customer_2041,Home Office,18-25,Male,Chennai,DL,India,2024-07-05,8332
2042,Customer_2042,Home Office,36-50,Female,Bangalore,DL,India,2021-07-30,8483
2043,Customer_2043,Consumer,50+,Male,Mumbai,WB,India,2021-02-20,2864
2044,Customer_2044,Corporate,50+,Male,Chennai,WB,India,2023-10-07,4177
2045,Customer_2045,Corporate,36-50,Female,Delhi,TN,India,2022-01-12,2607
2046,Customer_2046,Corporate,36-50,Male,Mumbai,KA,India,2022-10-02,3936
2047,Customer_2047,Consumer,36-50,Female,Chennai,DL,India,2023-02-09,2917
2048,Customer_2048,Home Office,36-50,Male,Mumbai,KA,India,2023-12-11,2218
2049,Customer_2049,Corporate,36-50,Male,Kolkata,WB,India,2021-06-03,1797
2050,Customer_2050,Corporate,36-50,Male,Kolkata,WB,India,2022-08-05,9168
2051,Customer_2051,Consumer,50+,Female,Kolkata,TN,India,2023-02-27,8771
2052,Customer_2052,Corporate,36-50,Female,Delhi,MH,India,2023-03-02,2573
2053,Customer_2053,Consumer,18-25,Female,Kolkata,WB,India,2024-08-26,2589
2054,Customer_2054,Home Office,36-50,Female,Delhi,DL,India,2024-11-23,3283
2055,Customer_2055,Consumer,36-50,Female,Kolkata,TN,India,2021-05-14,9991
2056,Customer_2056,Consumer,50+,Male,Mumbai,MH,India,2021-08-08,1461
2057,Customer_2057,Consumer,50+,Male,Chennai,TN,India,2021-06-12,4417
2058,Customer_2058,Consumer,36-50,Female,Chennai,WB,India,2023-08-29,713
2059,Customer_2059,Home Office,50+,Male,Kolkata,MH,India,2022-10-10,2423
2060,Customer_2060,Home Office,26-35,Male,Chennai,KA,India,2022-07-23,7220
2061,Customer_2061,Corporate,50+,Male,Kolkata,MH,India,2023-08-04,1890
2062,Customer_2062,Home Office,50+,Male,Kolkata,DL,India,2022-11-20,3567
2063,Customer_2063,Home Office,50+,Female,Bangalore,KA,India,2021-04-25,5375
2064,Customer_2064,Corporate,50+,Male,Bangalore,KA,India,2024-03-18,9870
2065,Customer_2065,Home Office,18-25,Female,Bangalore,DL,India,2024-06-18,2147
2066,Customer_2066,Consumer,18-25,Female,Delhi,KA,India,2021-05-03,9109
2067,Customer_2067,Consumer,18-25,Male,Bangalore,WB,India,2023-03-15,1806
2068,Customer_2068,Corporate,36-50,Female,Kolkata,MH,India,2023-04-19,4051
2069,Customer_2069,Corporate,36-50,Male,Mumbai,MH,India,2023-12-29,8751
2070,Customer_2070,Corporate,26-35,Male,Bangalore,DL,India,2023-04-06,8820
2071,Customer_2071,Consumer,18-25,Male,Bangalore,WB,India,2021-03-04,3762
2072,Customer_2072,Home Office,36-50,Female,Mumbai,KA,India,2023-01-03,9198
2073,Customer_2073,Consumer,50+,Female,Kolkata,MH,India,2023-11-06,8240
2074,Customer_2074,Corporate,50+,Female,Delhi,MH,India,2024-11-14,6910
2075,Customer_2075,Home Office,18-25,Male,Bangalore,MH,India,2022-08-13,6173
2076,Customer_2076,Home Office,26-35,Male,Mumbai,MH,India,2023-08-06,2132
2077,Customer_2077,Consumer,26-35,Male,Kolkata,TN,India,2024-07-05,6932
2078,Customer_2078,Corporate,50+,Female,Chennai,DL,India,2021-08-05,1525
2079,Customer_2079,Consumer,26-35,Male,Delhi,KA,India,2022-04-24,328
2080,Customer_2080,Home Office,18-25,Male,Mumbai,KA,India,2024-02-12,2657
2081,Customer_2081,Consumer,50+,Female,Mumbai,DL,India,2024-11-04,8779
2082,Customer_2082,Consumer,36-50,Female,Mumbai,WB,India,2023-09-04,5972
